Cell	nCount_Spatial	nFeature_Spatial	percent.mito	seurat_clusters	celltype	Cluster
62706522535900	8025	2557	6.205607	1	VZ+IZ	1
62706522537200	7482	2422	9.195402	1	VZ+IZ	1
63136019261200	7680	2170	5.234375	4	Chroid plexus	4
63136019261300	7025	2187	5.864769	9	oEGL	9
63136019262000	8992	2647	6.983986	0	VZ+IZ	0
63136019263700	7953	2403	7.833522	1	VZ+IZ	1
63565515991800	8053	2399	9.189122	0	VZ+IZ	0
63136019264800	7529	2378	6.893346	0	VZ+IZ	0
63565515990500	4181	1457	6.816551	4	Chroid plexus	4
63136019267800	1189	544	7.65349	3	iEGL	3
63136019267300	8850	2672	8.508475	7	RL	7
62277025806800	7814	2513	7.064244	6	Vessels	6
64854006181200	7353	2464	7.588739	1	VZ+IZ	1
64854006181100	8519	2566	7.829557	5	VZ+IZ	5
62277025805100	7908	2428	7.890744	0	VZ+IZ	0
64424509456300	14299	3649	5.273096	7	RL	7
50680614106500	5497	1724	7.895216	3	iEGL	3
64424509454900	7523	2382	7.536887	0	VZ+IZ	0
66571993103700	7931	2329	9.708738	3	iEGL	3
62277025807300	9465	3031	5.969361	0	VZ+IZ	0
64424509448900	1294	603	7.032457	8	Epithelia	8
63995012726600	11640	3329	6.245704	7	RL	7
62706522532600	9076	2561	8.693257	1	VZ+IZ	1
62706522534700	8133	2493	7.647854	1	VZ+IZ	1
69148973481500	11543	3168	5.717751	7	RL	7
69578470209600	7318	2382	7.119432	0	VZ+IZ	0
69578470207000	8296	2564	6.762295	5	VZ+IZ	5
69578470206400	9729	2848	6.424093	0	VZ+IZ	0
59270548700000	7716	2443	8.411094	1	VZ+IZ	1
69578470205200	23959	4388	5.238115	2	oEGL	2
59270548700500	6102	1796	13.684038	3	iEGL	3
59700045424800	8374	2474	5.493193	4	Chroid plexus	4
69148973477400	8572	2668	6.75455	0	VZ+IZ	0
59700045425200	10886	2893	6.384347	2	oEGL	2
59700045430200	6588	1947	12.416515	3	iEGL	3
68719476748800	6909	2239	7.454045	1	VZ+IZ	1
70007966940100	12689	3093	8.006935	2	oEGL	2
58411555239900	8952	2696	7.674263	0	VZ+IZ	0
58411555240000	8234	2410	10.262327	5	VZ+IZ	5
70437463667600	7521	2434	5.783805	5	VZ+IZ	5
58841051966100	6736	2019	6.62114	9	oEGL	9
70437463664800	8778	2553	9.022556	1	VZ+IZ	1
70437463664100	6566	2063	7.828206	4	Chroid plexus	4
70007966940600	13936	3610	5.073192	7	RL	7
58841051967900	9071	2702	7.209789	1	VZ+IZ	1
70007966939400	7407	2556	7.182395	0	VZ+IZ	0
70007966938300	7057	2274	6.291625	0	VZ+IZ	0
63136019267200	15607	3603	7.285193	2	oEGL	2
70007966935100	9061	2557	9.071846	1	VZ+IZ	1
59270548696100	11401	2827	8.955355	2	oEGL	2
67860483287000	9099	2420	9.440598	3	iEGL	3
60129542160200	9444	2842	6.543837	7	RL	7
67430986558000	9632	2798	8.295266	6	Vessels	6
67001489832100	7655	2470	6.662312	0	VZ+IZ	0
67001489831600	6985	2252	7.845383	6	Vessels	6
67001489830900	8289	2539	6.816263	0	VZ+IZ	0
67001489829900	7710	2381	7.185473	1	VZ+IZ	1
67001489829100	8064	2507	7.452877	1	VZ+IZ	1
60988535614600	8558	2568	8.132741	0	VZ+IZ	0
68289980019600	7999	2420	7.900988	0	VZ+IZ	0
68289980019100	8404	2479	7.068063	1	VZ+IZ	1
68289980018900	8278	2530	6.390432	0	VZ+IZ	0
68289980018000	8444	2589	7.401705	0	VZ+IZ	0
60129542154900	14880	3598	8.158602	2	oEGL	2
70866960393700	4035	1619	7.16233	4	Chroid plexus	4
60129542155700	8758	2635	7.63873	0	VZ+IZ	0
68289980016600	11161	3080	6.666069	5	VZ+IZ	5
68289980016200	8675	2424	6.213256	4	Chroid plexus	4
67860483292800	12726	3411	5.877731	7	RL	7
60129542157600	8562	2620	7.334735	1	VZ+IZ	1
60129542158200	7961	2497	7.649793	0	VZ+IZ	0
79027398257500	1093	536	6.221409	8	Epithelia	8
54116587943800	8196	2284	9.760859	3	iEGL	3
69578470210500	9485	2605	8.940432	3	iEGL	3
75591424421400	8932	2556	8.777429	3	iEGL	3
67860483290000	7543	2328	7.066154	5	VZ+IZ	5
53257594483700	12963	3238	6.101983	2	oEGL	2
69148973481200	7373	2364	7.934355	7	RL	7
60988535618700	8031	2569	8.392479	0	VZ+IZ	0
62277025804500	8645	2577	6.905726	0	VZ+IZ	0
69148973476100	7437	2231	11.752051	1	VZ+IZ	1
63136019264900	7908	2484	6.044512	1	VZ+IZ	1
70437463668100	7802	2479	7.152012	1	VZ+IZ	1
54546084672700	10983	2770	10.443413	2	oEGL	2
67001489829700	8672	2539	7.403137	1	VZ+IZ	1
59270548699200	8301	2553	7.396699	0	VZ+IZ	0
56693568322500	5391	1560	15.39603	3	iEGL	3
70007966933300	2361	847	5.802626	8	Epithelia	8
70437463667900	8212	2515	7.123721	6	Vessels	6
69578470208600	7492	2449	6.340096	1	VZ+IZ	1
69578470207500	8022	2422	7.267514	1	VZ+IZ	1
69148973477900	8356	2523	7.336046	1	VZ+IZ	1
69148973475600	19828	4267	4.992939	2	oEGL	2
74732430961200	7878	2345	7.438436	3	iEGL	3
75161927692800	9581	2861	5.792715	3	iEGL	3
73873437503600	8896	2698	8.723022	1	VZ+IZ	1
52828097754700	14361	3219	7.750157	2	oEGL	2
76879914610400	14564	3734	8.617138	2	oEGL	2
51539607565300	5038	1607	5.33942	2	oEGL	2
72155450585200	8227	2498	6.855476	0	VZ+IZ	0
70866960394700	8557	2532	9.185462	6	Vessels	6
70866960398200	7113	2324	8.097849	5	VZ+IZ	5
70866960398700	6741	2216	8.885922	5	VZ+IZ	5
71725953853900	9346	2679	9.223197	6	Vessels	6
71725953857100	7822	2570	6.494503	6	Vessels	6
70437463668900	7576	2511	7.748152	1	VZ+IZ	1
73014444046700	2461	890	9.386428	3	iEGL	3
73873437502900	8875	2667	7.661972	0	VZ+IZ	0
56693568321500	7960	2370	10.213568	0	VZ+IZ	0
62706522535300	7881	2437	6.813856	0	VZ+IZ	0
62706522536700	7506	2420	8.033573	0	VZ+IZ	0
56693568323000	13018	3129	5.676755	2	oEGL	2
57982058511900	9688	2498	5.924855	2	oEGL	2
58841051969700	9361	2859	6.623224	0	VZ+IZ	0
60129542155400	9341	2598	7.740071	5	VZ+IZ	5
60129542157700	8313	2533	8.300253	1	VZ+IZ	1
66142496368900	8929	2669	7.346847	0	VZ+IZ	0
66142496369200	8565	2599	8.54641	1	VZ+IZ	1
66142496369700	8696	2602	6.025759	5	VZ+IZ	5
66142496370300	7524	2278	9.117491	5	VZ+IZ	5
66142496370400	8139	2451	6.831306	5	VZ+IZ	5
67001489829800	8090	2455	7.663782	0	VZ+IZ	0
67430986558100	8858	2692	8.749153	6	Vessels	6
67430986558800	8483	2518	6.424614	0	VZ+IZ	0
65712999640600	8298	2477	7.760906	0	VZ+IZ	0
64854006183000	7725	2165	8.466019	6	Vessels	6
64424509455300	8925	2843	6.117647	0	VZ+IZ	0
63565515992900	8624	2585	7.096475	5	VZ+IZ	5
60559038889600	15478	3406	5.918077	2	oEGL	2
67430986557100	16934	3718	4.795087	9	oEGL	9
62706522535000	8031	2424	7.794795	1	VZ+IZ	1
60988535616100	8365	2490	7.758518	5	VZ+IZ	5
58841051966300	14596	3498	5.248013	2	oEGL	2
54116587941400	1232	542	7.873377	8	Epithelia	8
68719476752200	2072	894	6.805019	7	RL	7
67430986563100	6563	2133	9.477373	7	RL	7
73873437504800	6972	2151	9.552496	6	Vessels	6
79456894987400	5715	1997	7.646544	10	Chroid plexus	10
58841051970500	8088	2465	8.333333	0	VZ+IZ	0
70866960398400	8084	2530	6.692232	0	VZ+IZ	0
78168404799900	5157	1868	4.401784	10	Chroid plexus	10
79456894987200	8468	2643	5.325933	10	Chroid plexus	10
69578470207800	7813	2437	6.962754	1	VZ+IZ	1
69578470205000	8688	2433	7.10175	9	oEGL	9
75591424421300	8686	2554	8.922404	3	iEGL	3
76879914611800	7293	2291	6.773619	4	Chroid plexus	4
52398601026200	13920	3305	7.147989	2	oEGL	2
75161927691400	9445	2735	6.003176	1	VZ+IZ	1
67860483292200	7266	2320	8.477842	0	VZ+IZ	0
52828097753600	3879	1244	6.908997	3	iEGL	3
73873437504300	8176	2561	9.478963	1	VZ+IZ	1
73873437503900	8536	2686	7.040769	6	Vessels	6
61418032345600	8132	2513	8.890802	1	VZ+IZ	1
56264071588900	6318	1988	6.932574	4	Chroid plexus	4
56264071589900	9332	2457	10.555079	3	iEGL	3
59700045430800	5331	1865	5.871319	7	RL	7
59700045424400	5046	1741	6.559651	4	Chroid plexus	4
58841051970800	6204	1882	12.040619	1	VZ+IZ	1
56264071592400	7600	2185	9.763158	3	iEGL	3
67860483292300	6609	2185	9.653503	3	iEGL	3
67001489831900	7927	2424	8.225054	0	VZ+IZ	0
66142496374700	14672	3694	4.825518	7	RL	7
63995012725300	7713	2430	7.830935	1	VZ+IZ	1
63136019260700	7226	2192	6.794907	4	Chroid plexus	4
55834574862800	7227	2029	11.180296	3	iEGL	3
54116587944300	6827	1990	11.674235	3	iEGL	3
61847529072800	15480	3576	6.589147	2	oEGL	2
64424509456000	12354	3107	7.511737	2	oEGL	2
62277025801700	7012	2390	6.802624	4	Chroid plexus	4
61418032347300	8395	2658	6.015485	0	VZ+IZ	0
64854006179700	19766	4132	5.291915	2	oEGL	2
59700045429400	7741	2474	8.009301	1	VZ+IZ	1
67860483289200	8437	2525	6.447789	0	VZ+IZ	0
67860483291900	7608	2508	8.004732	0	VZ+IZ	0
77738908070100	5606	1888	7.830895	10	Chroid plexus	10
76020921152000	11793	3121	8.352412	2	oEGL	2
63995012719500	4598	1669	7.003045	4	Chroid plexus	4
64424509453800	7824	2420	8.243865	0	VZ+IZ	0
69148973476800	8682	2637	6.645934	3	iEGL	3
65712999643600	7875	2530	6.577778	1	VZ+IZ	1
58411555237100	8773	2288	9.91679	3	iEGL	3
52398601025600	5396	1723	10.489251	3	iEGL	3
71296457126400	8557	2630	5.93666	5	VZ+IZ	5
70437463667200	7975	2427	6.633229	6	Vessels	6
68289980016500	10987	2791	7.727314	2	oEGL	2
70866960399100	10367	2940	8.980419	3	iEGL	3
71296457123300	3268	1247	7.435741	4	Chroid plexus	4
70866960399900	1363	618	5.796038	7	RL	7
54116587943300	12872	3003	9.314792	2	oEGL	2
69148973480600	6997	2294	9.747034	6	Vessels	6
68719476746100	10335	2768	8.534107	3	iEGL	3
68289980019400	8489	2455	7.598068	1	VZ+IZ	1
67001489831500	7080	2259	7.048023	1	VZ+IZ	1
75591424420700	12435	3276	6.85967	3	iEGL	3
75591424422100	10453	2820	7.108007	3	iEGL	3
71296457127900	7712	2488	7.948651	0	VZ+IZ	0
75161927688200	6451	1862	6.030073	4	Chroid plexus	4
52828097753700	7405	2277	6.320054	2	oEGL	2
74302934232800	8301	2505	8.673654	0	VZ+IZ	0
52828097754300	11454	2855	7.74402	2	oEGL	2
61847529077200	8290	2701	6.28468	0	VZ+IZ	0
57123065050400	8629	2666	7.393672	0	VZ+IZ	0
63565515990200	6330	2090	7.219589	4	Chroid plexus	4
60988535619000	6435	1971	12.618493	3	iEGL	3
60988535613400	8487	2487	5.938494	4	Chroid plexus	4
59700045428600	8193	2436	7.55523	0	VZ+IZ	0
59270548699300	8023	2600	7.815032	5	VZ+IZ	5
59270548697600	7936	2504	8.984375	1	VZ+IZ	1
66571993102100	7664	2369	8.08977	1	VZ+IZ	1
66142496370700	7541	2319	6.351943	5	VZ+IZ	5
65712999643500	8141	2575	6.694509	6	Vessels	6
65283502913200	7605	2451	7.639711	0	VZ+IZ	0
65283502910000	9388	2743	6.636131	1	VZ+IZ	1
64854006183700	7917	2451	7.338638	1	VZ+IZ	1
56264071589100	7879	2235	6.155604	4	Chroid plexus	4
56693568318900	14941	3464	5.307543	2	oEGL	2
64424509451700	8676	2547	7.549562	0	VZ+IZ	0
63995012726200	7965	2320	8.851224	6	Vessels	6
58841051969000	8107	2505	8.091773	1	VZ+IZ	1
61847529073900	8802	2560	7.918655	0	VZ+IZ	0
70437463668300	6612	2218	6.503327	0	VZ+IZ	0
68719476748700	7999	2493	6.763345	0	VZ+IZ	0
53687091214300	7983	2186	10.271828	3	iEGL	3
54975581401900	10969	2622	8.806637	3	iEGL	3
64424509450700	8830	2589	7.440544	0	VZ+IZ	0
63995012722100	8261	2509	7.020942	1	VZ+IZ	1
70437463666900	8066	2488	7.463427	0	VZ+IZ	0
63995012724900	7456	2324	8.610515	5	VZ+IZ	5
70437463664300	17541	3987	5.142238	2	oEGL	2
67430986559100	8270	2531	7.170496	0	VZ+IZ	0
62706522536200	7659	2476	6.946077	0	VZ+IZ	0
72584947313700	9874	2772	8.973061	1	VZ+IZ	1
57552561778700	8652	2577	9.558484	1	VZ+IZ	1
74302934232700	9061	2790	6.820439	0	VZ+IZ	0
69148973478400	7454	2313	8.290851	5	VZ+IZ	5
68719476746900	9489	2851	8.430815	6	Vessels	6
67860483292600	5761	1885	11.872939	2	oEGL	2
69578470205700	8552	2550	8.173527	5	VZ+IZ	5
61418032348200	9050	2814	6.674033	0	VZ+IZ	0
60559038889800	6628	2174	7.498491	7	RL	7
58411555237700	8825	2493	8.419263	6	Vessels	6
58411555236200	6457	1949	5.869599	4	Chroid plexus	4
55834574861000	8817	2557	8.426903	1	VZ+IZ	1
64854006183200	7949	2479	6.151717	1	VZ+IZ	1
67430986558900	8483	2599	6.790051	1	VZ+IZ	1
67430986558500	9098	2779	5.715542	1	VZ+IZ	1
67001489832300	7190	2320	7.788595	0	VZ+IZ	0
67430986560200	7600	2308	6.921053	1	VZ+IZ	1
64424509454700	7554	2415	8.141382	0	VZ+IZ	0
73443940775100	7517	2485	7.48969	5	VZ+IZ	5
54975581403100	8210	2450	8.221681	5	VZ+IZ	5
58841051965000	2527	1121	6.371191	8	Epithelia	8
58841051968000	8508	2550	8.215797	0	VZ+IZ	0
59700045425700	8671	2384	8.280475	3	iEGL	3
61847529074500	8290	2529	7.020507	0	VZ+IZ	0
56264071591600	8488	2457	9.177663	1	VZ+IZ	1
66571993103000	7580	2351	7.875989	0	VZ+IZ	0
66142496370500	8064	2477	7.142857	0	VZ+IZ	0
69578470205800	8405	2628	7.781083	0	VZ+IZ	0
68719476748400	8310	2543	6.582431	0	VZ+IZ	0
72155450584900	9365	2884	6.353444	0	VZ+IZ	0
66571993101800	7242	2328	6.462303	1	VZ+IZ	1
73014444043200	9250	2852	7.772973	0	VZ+IZ	0
79027398257600	5861	2114	8.46272	10	Chroid plexus	10
76450417880800	15974	3476	9.584325	2	oEGL	2
75591424421700	9751	2825	6.604451	3	iEGL	3
71725953856300	8276	2626	6.706138	5	VZ+IZ	5
59270548694300	1633	688	6.736069	8	Epithelia	8
58411555241300	6395	1967	11.18061	3	iEGL	3
62706522535400	8351	2604	6.466291	1	VZ+IZ	1
65283502915400	12237	3337	5.352619	7	RL	7
51539607565500	5998	1860	7.619206	3	iEGL	3
65712999643300	8183	2594	6.67237	0	VZ+IZ	0
60129542155800	8589	2431	11.165444	1	VZ+IZ	1
70437463669100	7193	2424	7.187543	5	VZ+IZ	5
60988535613600	11149	2978	4.708943	9	oEGL	9
68719476748900	7942	2409	8.675397	0	VZ+IZ	0
58841051970100	7089	2244	8.872902	0	VZ+IZ	0
67860483290400	8277	2367	7.164432	6	Vessels	6
57982058508100	9302	2566	8.482047	0	VZ+IZ	0
64424509453300	7894	2396	6.498607	0	VZ+IZ	0
62277025807900	9702	2674	9.224902	2	oEGL	2
62277025805500	7494	2339	9.02055	1	VZ+IZ	1
61847529075800	7992	2465	7.207207	1	VZ+IZ	1
55405078130500	14761	3629	6.388456	2	oEGL	2
75161927690900	12957	3207	7.301073	2	oEGL	2
64854006180100	8917	2634	8.287541	1	VZ+IZ	1
72584947313000	7960	2445	9.296482	1	VZ+IZ	1
72584947316200	8793	2786	5.311043	0	VZ+IZ	0
61847529078100	7183	2232	9.619936	1	VZ+IZ	1
63136019266100	7476	2370	8.82825	0	VZ+IZ	0
79456894987500	5787	2115	6.912044	10	Chroid plexus	10
61847529078500	6951	2118	8.818875	7	RL	7
50680614106900	3943	1317	9.332995	3	iEGL	3
66142496371900	7479	2307	7.420778	0	VZ+IZ	0
70007966937900	7215	2316	6.957727	5	VZ+IZ	5
67430986561900	7365	2364	8.228106	0	VZ+IZ	0
66142496373400	7839	2594	7.870902	0	VZ+IZ	0
65283502914800	7873	2532	8.954655	0	VZ+IZ	0
70007966938200	7427	2386	7.634307	1	VZ+IZ	1
51969104296200	8824	2403	9.995467	2	oEGL	2
54546084673300	8026	2249	10.067281	3	iEGL	3
57982058507700	11651	2715	8.505708	2	oEGL	2
74302934233100	8234	2541	7.541899	0	VZ+IZ	0
66142496370800	8421	2453	7.623798	0	VZ+IZ	0
58841051967500	8414	2478	9.745662	1	VZ+IZ	1
71296457127500	8042	2526	7.06292	6	Vessels	6
71296457128600	10304	2796	9.083851	2	oEGL	2
71725953853800	8921	2537	10.559354	6	Vessels	6
71725953856100	8087	2486	6.801039	0	VZ+IZ	0
68719476748200	8327	2509	6.388856	1	VZ+IZ	1
63565515992200	8557	2480	7.911651	1	VZ+IZ	1
52398601024500	5991	1710	5.341345	3	iEGL	3
59270548699900	8054	2487	8.318848	0	VZ+IZ	0
75591424420800	11639	3035	7.921643	3	iEGL	3
54546084673200	8656	2362	10.640018	3	iEGL	3
71725953857600	6233	2147	9.209049	0	VZ+IZ	0
51110110837000	15583	3419	5.794776	2	oEGL	2
51110110836500	16090	3422	7.700435	2	oEGL	2
53257594485500	7928	2373	8.400605	2	oEGL	2
53257594483900	9333	2461	8.732455	2	oEGL	2
75161927691000	12457	3221	6.759252	2	oEGL	2
53257594482800	2179	760	7.342818	3	iEGL	3
54116587943900	8247	2214	9.348854	3	iEGL	3
53687091215200	6967	2009	11.511411	3	iEGL	3
73014444042600	8268	2407	9.591195	1	VZ+IZ	1
73443940775800	7269	2373	6.837254	1	VZ+IZ	1
64854006179400	5394	1805	6.748239	4	Chroid plexus	4
59700045427300	8510	2596	7.132785	0	VZ+IZ	0
64424509452600	7963	2408	7.258571	0	VZ+IZ	0
64424509454300	8117	2544	7.589011	6	Vessels	6
60129542158400	8892	2689	6.65767	5	VZ+IZ	5
58841051969900	9172	2817	6.759703	0	VZ+IZ	0
65712999641400	7876	2379	7.859319	1	VZ+IZ	1
56264071591300	8769	2599	7.75459	0	VZ+IZ	0
69148973476900	9129	2797	5.969986	1	VZ+IZ	1
69148973479300	7056	2342	5.839002	1	VZ+IZ	1
69148973479900	6849	2235	7.16893	1	VZ+IZ	1
70007966936300	8948	2708	6.493071	0	VZ+IZ	0
68719476747800	8843	2654	6.479701	5	VZ+IZ	5
55834574862000	8602	2585	7.986515	1	VZ+IZ	1
70866960396500	8533	2652	6.469003	0	VZ+IZ	0
56693568320700	7648	2272	10.486402	1	VZ+IZ	1
68289980020700	7322	2288	6.541928	0	VZ+IZ	0
56264071592500	6053	1834	11.680159	3	iEGL	3
67430986561600	7183	2262	7.921481	0	VZ+IZ	0
75591424421900	9945	2831	6.897939	6	Vessels	6
67430986559200	7778	2391	6.968372	5	VZ+IZ	5
75161927690700	8938	2580	7.921235	2	oEGL	2
73014444043900	9218	2805	7.821653	0	VZ+IZ	0
67860483290900	7825	2474	5.904153	0	VZ+IZ	0
60559038889700	4888	1599	10.556465	3	iEGL	3
57552561777800	11941	2959	5.828658	2	oEGL	2
64424509456200	12000	3178	6.233333	7	RL	7
56693568321100	8094	2459	8.475414	1	VZ+IZ	1
60129542160000	13691	3191	6.420276	2	oEGL	2
62706522535700	8372	2663	6.868132	0	VZ+IZ	0
60988535618900	6681	2067	11.270768	1	VZ+IZ	1
66571993100600	8775	2600	7.008547	1	VZ+IZ	1
68719476747100	9263	2863	6.347835	0	VZ+IZ	0
69578470210100	7516	2395	8.169239	0	VZ+IZ	0
70437463664700	8712	2615	8.126722	1	VZ+IZ	1
77738908069000	8474	2768	5.475572	10	Chroid plexus	10
76020921150200	17299	3969	6.861668	2	oEGL	2
56264071588600	3326	1078	4.630186	8	Epithelia	8
59700045430600	10011	3045	4.994506	7	RL	7
61847529075900	8292	2587	7.21177	0	VZ+IZ	0
69578470210200	7369	2405	8.196499	5	VZ+IZ	5
61418032344900	9126	2677	8.021039	0	VZ+IZ	0
61418032343000	9972	2705	5.344966	4	Chroid plexus	4
61418032346100	8862	2704	6.161137	0	VZ+IZ	0
67430986557900	8531	2535	10.162935	0	VZ+IZ	0
68289980021300	8201	2667	8.011218	0	VZ+IZ	0
66142496369000	8844	2617	8.378562	5	VZ+IZ	5
66142496368700	9399	2649	8.458347	3	iEGL	3
57123065050900	7842	2361	9.10482	1	VZ+IZ	1
62706522533100	8725	2603	8.664756	1	VZ+IZ	1
71296457128000	7424	2391	8.472522	0	VZ+IZ	0
58841051970400	8676	2713	7.480406	5	VZ+IZ	5
73014444044800	7983	2650	7.240386	0	VZ+IZ	0
65283502913300	7938	2484	8.08768	5	VZ+IZ	5
71296457125300	9430	2861	6.680806	0	VZ+IZ	0
63995012723300	8118	2370	8.622814	1	VZ+IZ	1
66142496372500	7346	2362	6.956167	1	VZ+IZ	1
66142496372100	7355	2262	7.097213	1	VZ+IZ	1
64854006184500	7608	2536	6.34858	0	VZ+IZ	0
64424509451200	9130	2704	6.6046	0	VZ+IZ	0
65283502913700	8011	2459	7.414805	0	VZ+IZ	0
65712999644400	7540	2429	8.209549	1	VZ+IZ	1
73873437502400	7732	2423	7.294361	1	VZ+IZ	1
73443940775500	6532	2100	8.695652	1	VZ+IZ	1
72155450587200	6559	2188	7.63836	6	Vessels	6
72155450587100	6770	2253	8.44904	0	VZ+IZ	0
72155450586000	8507	2709	5.665922	0	VZ+IZ	0
72155450585000	8341	2592	5.658794	0	VZ+IZ	0
75591424417600	7394	1924	7.032729	4	Chroid plexus	4
75591424417500	6513	1759	6.479349	4	Chroid plexus	4
75161927692100	10622	3185	5.159104	0	VZ+IZ	0
69148973478500	7968	2422	6.463353	0	VZ+IZ	0
68719476750100	6994	2226	7.39205	5	VZ+IZ	5
67001489828400	9432	2738	7.718405	5	VZ+IZ	5
66571993101100	7923	2468	7.232109	5	VZ+IZ	5
66571993098500	10705	2975	6.856609	0	VZ+IZ	0
70437463668200	7390	2425	6.603518	1	VZ+IZ	1
71296457125800	8864	2639	7.073556	0	VZ+IZ	0
70007966937200	8535	2559	6.795548	5	VZ+IZ	5
70007966935900	9168	2792	7.460733	1	VZ+IZ	1
61418032348400	6896	2229	10.208817	1	VZ+IZ	1
57552561781900	6265	1831	11.50838	3	iEGL	3
57982058510800	7827	2501	7.870193	1	VZ+IZ	1
53687091215100	5816	1769	10.608666	3	iEGL	3
60988535614200	9054	2617	7.32273	5	VZ+IZ	5
56264071590500	9269	2630	8.641709	0	VZ+IZ	0
60129542159500	7559	2387	9.048816	1	VZ+IZ	1
52828097755700	6806	1976	12.591831	2	oEGL	2
58411555239200	8574	2582	8.117565	0	VZ+IZ	0
63136019266000	7555	2357	7.094639	0	VZ+IZ	0
58841051967400	8429	2423	11.116384	1	VZ+IZ	1
62706522537000	8776	2747	7.110301	0	VZ+IZ	0
56693568322300	6035	1829	10.903065	3	iEGL	3
58411555237200	9438	2402	9.1121	3	iEGL	3
70437463669300	6423	2134	9.730655	1	VZ+IZ	1
73014444044000	9023	2730	7.370054	0	VZ+IZ	0
71296457124700	8946	2787	7.791192	1	VZ+IZ	1
71296457128800	4327	1441	9.221169	3	iEGL	3
71725953855300	8961	2761	6.662203	0	VZ+IZ	0
71296457125100	9197	2734	7.187126	0	VZ+IZ	0
76450417879600	6496	1994	8.990148	4	Chroid plexus	4
54546084671700	13166	3357	7.663679	2	oEGL	2
75591424417700	9564	2335	6.555834	4	Chroid plexus	4
51539607566800	14093	3347	5.477897	2	oEGL	2
76450417881700	5481	1781	7.68108	9	oEGL	9
55834574859300	1210	530	6.61157	3	iEGL	3
55834574862200	8174	2377	9.395645	0	VZ+IZ	0
55834574863400	6858	1962	10.659084	3	iEGL	3
73443940771900	9766	2623	8.662707	3	iEGL	3
73014444046100	7288	2299	8.726674	6	Vessels	6
54546084672500	13422	3226	8.344509	2	oEGL	2
54975581401400	13090	3058	9.228419	2	oEGL	2
55405078133600	6792	1977	9.14311	3	iEGL	3
74302934234900	13934	3572	7.19822	2	oEGL	2
74302934232400	8629	2639	7.868814	1	VZ+IZ	1
74302934231500	7150	2106	11.160839	3	iEGL	3
61847529073700	8238	2432	8.084487	1	VZ+IZ	1
65712999640400	7907	2446	7.879094	0	VZ+IZ	0
61847529076900	8030	2605	6.998755	0	VZ+IZ	0
67001489829200	8201	2443	7.669796	1	VZ+IZ	1
67001489828900	9153	2681	7.090571	0	VZ+IZ	0
67001489828200	9996	2972	5.512205	1	VZ+IZ	1
66571993100700	7798	2383	7.027443	1	VZ+IZ	1
64424509454100	8078	2399	7.737064	0	VZ+IZ	0
63136019265300	7677	2500	7.294516	1	VZ+IZ	1
63565515991200	9488	2329	9.675379	3	iEGL	3
62277025807500	7559	2538	7.130573	0	VZ+IZ	0
65283502912000	7977	2440	6.305629	1	VZ+IZ	1
62706522536800	9015	2787	6.51137	0	VZ+IZ	0
64854006182800	6474	2104	7.784986	5	VZ+IZ	5
64854006181700	7936	2455	6.980847	0	VZ+IZ	0
64424509455500	8152	2590	6.979882	1	VZ+IZ	1
64424509455000	7910	2490	7.547408	1	VZ+IZ	1
59700045430100	6346	1963	10.809959	1	VZ+IZ	1
69148973479800	7202	2369	6.664815	0	VZ+IZ	0
69148973479100	7631	2426	7.181234	1	VZ+IZ	1
59700045426900	8634	2625	8.408617	5	VZ+IZ	5
68719476750600	7992	2480	7.645145	5	VZ+IZ	5
68719476747600	8593	2552	6.691493	5	VZ+IZ	5
70007966940500	10734	3006	5.384759	7	RL	7
59270548696500	8447	2446	8.156742	1	VZ+IZ	1
59270548698100	9273	2743	7.009598	0	VZ+IZ	0
60559038890100	1443	632	8.385308	3	iEGL	3
67860483291400	8140	2527	7.297297	0	VZ+IZ	0
67860483289000	8377	2539	7.126656	1	VZ+IZ	1
67430986562700	7214	2306	8.358747	5	VZ+IZ	5
60988535617100	6949	2173	6.849906	1	VZ+IZ	1
67430986557700	7398	2189	12.273587	1	VZ+IZ	1
67001489831700	7801	2441	6.947827	1	VZ+IZ	1
60559038884400	13097	3098	9.017332	2	oEGL	2
68289980021500	8039	2587	8.744869	0	VZ+IZ	0
68289980017400	8477	2587	9.012622	0	VZ+IZ	0
68289980016700	9777	2838	5.584535	1	VZ+IZ	1
51969104294900	5967	1716	5.362829	3	iEGL	3
54116587944900	10511	2647	8.914471	2	oEGL	2
69148973477600	7980	2508	6.616541	1	VZ+IZ	1
69148973480000	6992	2388	6.478833	1	VZ+IZ	1
64854006183800	8031	2440	8.205703	0	VZ+IZ	0
75591424422500	12628	3140	8.845423	2	oEGL	2
54116587945300	1892	739	6.236786	3	iEGL	3
74732430961300	8578	2436	8.836559	3	iEGL	3
55834574860800	8966	2541	8.398394	5	VZ+IZ	5
67001489832900	7529	2436	8.487183	1	VZ+IZ	1
56264071589000	7714	2254	5.820586	4	Chroid plexus	4
65712999639700	8819	2483	11.12371	1	VZ+IZ	1
63136019263400	8117	2517	7.207096	5	VZ+IZ	5
70866960394900	9247	2718	9.019141	0	VZ+IZ	0
61847529073300	8722	2538	7.406558	5	VZ+IZ	5
51110110836300	6995	2069	8.563259	2	oEGL	2
60129542157300	8135	2575	6.969883	0	VZ+IZ	0
63565515993800	8691	2564	7.605569	1	VZ+IZ	1
70437463665300	9176	2705	8.522232	0	VZ+IZ	0
70866960397600	7123	2328	6.289485	0	VZ+IZ	0
